,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,campus,concentration1,concentration2,department1,department2,major1,major2,minor1,minor2,requestedof,dayssincerequest,dayssincecreate
1717,86811722,UGS.CommitteeV2.Doctype,27-Jan-20,04-Feb-20,27-Jan-20,Approve,BL,,,SOC,,SOCPHD,,Social Science Research Methods,,UGS.Committee.UGS.BL,1,9
1718,86811722,UGS.CommitteeV2.Doctype,27-Jan-20,04-Feb-20,27-Jan-20,FYI,BL,,,SOC,,SOCPHD,,Social Science Research Methods,,UGS.BL.Committee.SOC1,1,9
1719,86811788,UGS-MAAdvancedDegree.ParentDoctype,27-Jan-20,27-Jan-20,27-Jan-20,Approve,BL,French and Francophone Studies,,FRIT,,FRENMA,,,,UGS.BL.MAAdvDeg.FRIT1,9,9
1721,86812210,UGS.CommitteeV2.Doctype,28-Jan-20,29-Jan-20,28-Jan-20,Approve,BL,,,GEOG,ENG,GEOGPHD,ENGPHD,,,cirmsche,7,8
1722,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,Approve,BL,Exercise Physiology,,SPH,,KYHPPHD,,NTRSCIGMIN,,afly,1,8
1723,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,Approve,BL,,,EDUCELPS,,HIEDPHD,,History of Education,,andwalto,6,8
1724,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,Approve,BL,,,EDUCELPS,,HIEDPHD,,History of Education,,ddanns,6,8
1725,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,Approve,BL,,,BIOL,,BIOTECMS,,,,UGS.BL.SECREC.BIOL,8,8
1726,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,Approve,IN,,,ECON,,ECONPHD,,Individualized/Applied Statistics,,UGS.Committee.UGS.IN,6,8
1727,86817744,UGS-PhDCommencement.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,,,ANTH,,ANTHPHD,,,,kaestle,7,7
1728,86817959,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,,,AADM,,ARTADMA,,,,UGS.BL.MAAdvDeg.AADM1,7,7
1729,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,,,AST,,ASTYMA,,,,UGS.MAAdvDeg.BL.UGS,7,7
1730,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,FYI,BL,,,AST,,ASTYMA,,,,UGS.MAAdvDeg.BL.UGS,7,7
1731,86819030,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,Lighting Design and Technology,,THTR,,THTRMFA,,,,UGS.BL.MAAdvDeg.THTR1,7,7
1732,86820653,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,Acting,,THTR,,THTRMFA,,,,UGS.BL.MAAdvDeg.THTR1,7,7
1733,86821103,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,29-Jan-20,Approve,IN,,,PHST,,PHLSTMA,,,,UGS.MAAdvDeg.INFinal.UGS,6,7
1734,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,Approve,BL,,,NELC,,NELCPHD,,Linguistics,,UGS.Committee.UGS.BL,1,7
1735,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,FYI,BL,,,NELC,,NELCPHD,,Linguistics,,UGS.BL.Committee.NELC1,1,7
1736,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,,,EDUCCEP,,SCPSYPHD,,,,UGS.BL.Committee.EDUCCEP1,7,7
1737,86821429,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,Metalsmithing and Jewelry Design,,FINS,,FINASMFA,,,,UGS.BL.MAAdvDeg.FINA.MFA1,7,7
1738,86821523,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,JSTU,,JSTUMA,,,,UGS.BL.MAAdvDeg.JSTU1,6,7
1739,86821554,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,Approve,BL,,,STAT,,STATSCMS,,,,UGS.BL.MAAdvDeg.STAT1,7,7
1740,86822834,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,INTL,,INTLSTMA,,,,UGS.BL.MAAdvDeg.INTL1,6,6
1741,86822843,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,EDUC,,COPSYPHD,,,,UGS.BL.PhDComm.EDUC1,6,6
1742,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,Approve,BL,,,CHEM,,CHEMPHD,,Chemical Biology,,COLLGRAD.AdvisoryCom.COLLGRAD,5,6
1749,86824399,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,EDUC,,INSYTPHD,,,,UGS.BL.PhDComm.EDUC1,6,6
1750,86824970,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,EALC,,EASTMA,,,,UGS.BL.MAAdvDeg.EALC1,6,6
1751,86825159,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,EDUC,,HIEDPHD,,,,UGS.BL.PhDComm.EDUC1,6,6
1752,86825298,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,STAT,,STATSCMS,,,,UGS.BL.MAAdvDeg.STAT1,6,6
1753,86825456,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,04-Feb-20,30-Jan-20,Approve,IN,,,PHST,,PHLSTMA,,,,UGS.MAAdvDeg.INFinal.UGS,1,6
1754,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,EDUCELPS,,HIEDPHD,,History of Education,,UGS.BL.Committee.EDUCELPS1,6,6
1755,86826017,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,CSCI,,CSCIPHD,,,,UGS.BL.PhDComm.CSCI1,6,6
1756,86826026,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,CSCI,,CSCIPHD,,,,UGS.BL.PhDComm.CSCI1,6,6
1757,86826057,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,INFO,COGS,INFOPHD,COGSPHD,,,UGS.BL.PhDComm.INFO1,6,6
1758,86826237,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,Approve,BL,,,CSCI,,CSCIPHD,,,,UGS.BL.PhDComm.CSCI1,6,6
1759,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,Approve,BL,,,MATH,,MATHPHD,,,,mmandell,1,5
1766,86828400,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,BL,                                                                              French and Francophone Studies,,FRIT,,FRENMA,,,,UGS.BL.MAAdvDeg.FRIT1,5,5
1767,86828537,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,IN,Public History,,HIST,,HISTMA,,,,UGS.IN.MAAdvDeg.HIST1,5,5
1768,86828541,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,BL,,,BIOL,,BIOTECMS,,,,UGS.BL.MAAdvDeg.BIOL.BIOTEC1,5,5
1769,86828541,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,FYI,BL,,,BIOL,,BIOTECMS,,,,UGS.BL.MAAdvDeg.BIOL.BIOTEC1,5,5
1770,86828541,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,FYI,BL,,,BIOL,,BIOTECMS,,,,UGS.MAAdvDeg.BL.UGS,5,5
1771,86829064,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,Approve,BL,,,EDUCCEP,,LRNDEVPHD,,NETSCIGMIN,,chmelosi,1,5
1772,86829396,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,Approve,BL,,,CJUS,,CJUSPHD,,LINGGMIN,,UGS.Exception.UGS1.BL,1,5
1773,86829470,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,Approve,BL,,,CJUS,,CJUSPHD,,LINGGMIN,,UGS.Exception.UGS1.BL,1,5
1774,86829509,UGS-PhDDefense.ParentDoctype,31-Jan-20,04-Feb-20,03-Feb-20,Approve,BL,,,EDUCCEP,,LRNDEVPHD,,Literacy Culture and Language Education,,UGS.PhDDefense.UGS.BL,1,5
1775,86829951,UGS.CommitteeV2.Doctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,IN,,,,,ANTCBPHD,,Life Sciences,,mcnultma,5,5
1776,86830270,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,IN,,,MUSE,,MUSSTMA,,,,UGS.IN.MAAdvDeg.MUSE1,5,5
1777,86830287,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,IN,Public History,,HIST,,HISTMA,,,,UGS.IN.MAAdvDeg.HIST1,5,5
1778,86830290,UGS-MAAdvancedDegree.ParentDoctype,31-Jan-20,31-Jan-20,31-Jan-20,Approve,IN,,,MUSE,,MUSSTMA,,,,UGS.IN.MAAdvDeg.MUSE1,5,5
1779,86830582,UGS.Candidacy.Doctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,Early Modern,,ENG,,ENGPHD,,ENGPEDGMIN,,UGS.BL.Candidacy.ENG1,4,4
1780,86830677,UGS-PhDCommencement.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,EDUC,EDUC,CRINPHD,INQMTHPHD,,,UGS.BL.PhDComm.EDUC1,4,4
1781,86830714,UGS-MAAdvancedDegree.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,IN,,,MUSE,,MUSSTMA,,,,UGS.IN.MAAdvDeg.MUSE1,4,4
1782,86830788,UGS-PhDCommencement.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,STAT,,STATSCPHD,,,,UGS.BL.PhDComm.STAT1,4,4
1783,86830888,UGS.CommitteeChangeV2.Doctype,01-Feb-20,03-Feb-20,01-Feb-20,Approve,BL,,,PHIL,,PHILPHD,,Logic (Program of Pure and Applied Logic),,UGS.Committee.UGS.BL,2,4
1784,86830910,UGS-MAAdvancedDegree.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,REEI,,REEIMA,,,,UGS.BL.MAAdvDeg.REEI1,4,4
1785,86830924,UGS-PhDCommencement.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,CMLT,,CMLTPHD,,,,UGS.BL.PhDComm.CMLT1,4,4
1786,86830960,UGS-MAAdvancedDegree.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,Musicology,,MUS,,MSCLOGYMA,,,,UGS.BL.MAAdvDeg.MUS1,4,4
1787,86830960,UGS-MAAdvancedDegree.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,FYI,BL,Musicology,,MUS,,MSCLOGYMA,,,,UGS.MAAdvDeg.BL.UGS,4,4
1788,86831022,UGS-MAAdvancedDegree.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,Graphic Design,,FINS,,FINASMFA,,,,UGS.BL.MAAdvDeg.FINA.MFA1,4,4
1789,86831111,UGS.Candidacy.Doctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,EDUCCEP,,COPSYPHD,,INDVGMIN,,UGS.BL.Candidacy.EDUCCEP1,4,4
1790,86831127,UGS.CommitteeV2.Doctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,EDUCCEP,,COPSYPHD,,Human Development,,UGS.BL.Committee.EDUCCEP1,4,4
1791,86831129,UGS-PhDCommencement.ParentDoctype,01-Feb-20,01-Feb-20,01-Feb-20,Approve,BL,,,INFO,,INFOPHD,,,,UGS.BL.PhDComm.INFO1,4,4
1792,86831154,UGS-PhDDefense.ParentDoctype,01-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,LING,,LINGPHD,,,,UGS.PhDDefense.UGS.BL,3,4
1793,86831265,UGS-PhDCommencement.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,ENGR,,INSENGRPHD,,,,UGS.BL.PhDComm.ENGR1,3,3
1794,86831377,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,Acting,,THTR,,THTRMFA,,,,UGS.BL.MAAdvDeg.THTR1,3,3
1795,86831387,UGS-PhDCommencement.ParentDoctype,02-Feb-20,04-Feb-20,02-Feb-20,Approve,BL,,,CJUS,,CJUSPHD,,,,UGS.PhDComm.UGS,1,3
1796,86831406,UGS-PhDCommencement.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,EDUC,,CRINPHD,,,,UGS.BL.PhDComm.EDUC1,3,3
1797,86831407,UGS-PhDCommencement.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,EDUC,,CRINPHD,,,,UGS.BL.PhDComm.EDUC1,3,3
1798,86831421,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,Painting,,SOAD,,FINASMFA1,,,,UGS.BL.MAAdvDeg.SOAD1,3,3
1799,86831458,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,MUS,,MSCLOGYMA,,,,UGS.BL.MAAdvDeg.MUS1,3,3
1800,86831458,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,FYI,BL,,,MUS,,MSCLOGYMA,,,,UGS.MAAdvDeg.BL.UGS,3,3
1801,86831477,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,American Politics/PhD Track,,POLS,,POLSMA,,,,UGS.BL.MAAdvDeg.POLS1,3,3
1802,86831477,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,FYI,BL,American Politics/PhD Track,,POLS,,POLSMA,,,,UGS.MAAdvDeg.BL.UGS,3,3
1803,86831483,COLLGRAD.AdvisoryComChange.Doctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,GER,,GERPHD,,Classics,,COLLGRAD.AdvisoryCom.BL.GER1,3,3
1804,86831502,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,STAT,,APLDSTATMS,,,,UGS.BL.MAAdvDeg.STAT1,3,3
1805,86831631,UGS-MAAdvancedDegree.ParentDoctype,02-Feb-20,02-Feb-20,02-Feb-20,Approve,BL,,,LING,,LINGMA,,,,UGS.BL.MAAdvDeg.LING1,3,3
1806,86834888,UGS.CommitteeChangeV2.Doctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,,,EDUCELPS,,HIEDPHD,,History of Education,,UGS.BL.Committee.EDUCELPS1,2,2
1807,86836073,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,French and Francophone Studies,,FRIT,,FRENMA,,,,UGS.BL.MAAdvDeg.FRIT1,2,2
1808,86836073,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,FYI,BL,French and Francophone Studies,,FRIT,,FRENMA,,,,UGS.MAAdvDeg.BL.UGS,2,2
1809,86836342,UGS-PhDCommencement.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,,,EDUC,,HPPEDPHD,,,,UGS.BL.PhDComm.EDUC1,2,2
1810,86836672,UGS-PhDDefense.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,,,SPHS,,SPHSPHD,,Psychological and Brain Sciences,,UGS.BL.PhDDefense.SPHS1,2,2
1811,86836946,UGS.CommitteeV2.Doctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,,,EDUCELPS,,HIEDPHD,,Individualized,,UGS.BL.Committee.EDUCELPS1,2,2
1812,86837201,UGS.Candidacy.Doctype,03-Feb-20,04-Feb-20,03-Feb-20,Approve,IN,,,MICR,,MIIMPHD,,BIOINFOMIN,,UGS.IN.Candidacy.MED.CustomApproval,1,2
1813,86837201,UGS.Candidacy.Doctype,03-Feb-20,04-Feb-20,03-Feb-20,Approve,IN,,,MICR,,MIIMPHD,,BIOINFOMIN,,UGS.IN.Candidacy.MICR2.MIIMPHD,1,2
1814,86837201,UGS.Candidacy.Doctype,03-Feb-20,04-Feb-20,03-Feb-20,FYI,IN,,,MICR,,MIIMPHD,,BIOINFOMIN,,UGS.IN.Candidacy.MICR.SpecialFYI,1,2
1815,86837235,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,Photography,,FINS,,FINASMFA,,,,UGS.BL.MAAdvDeg.FINA.MFA1,2,2
1816,86837551,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,Photography,,SOAD,,FINASMFA1,,,,UGS.BL.MAAdvDeg.SOAD1,2,2
1817,86837551,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,FYI,BL,Photography,,SOAD,,FINASMFA1,,,,UGS.MAAdvDeg.BL.UGS,2,2
1818,86838269,UGS-PhDCommencement.ParentDoctype,03-Feb-20,04-Feb-20,03-Feb-20,Approve,BL,,,MED,,,,,,UGS.PhDComm.UGS,1,2
1819,86838679,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,IN,,,MUSE,,MUSSTMA,,,,UGS.IN.MAAdvDeg.MUSE1,2,2
1820,86838777,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,BL,Communication Research,,MSCH,,MDARSCMA,,,,UGS.BL.MAAdvDeg.MSCH1,2,2
1821,86838777,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,FYI,BL,Communication Research,,MSCH,,MDARSCMA,,,,UGS.MAAdvDeg.BL.UGS,2,2
1822,86838840,UGS.CommitteeV2.Doctype,03-Feb-20,04-Feb-20,03-Feb-20,Approve,BL,,,PHYS,,PHYSPHD,,,,berger,1,2
1823,86838840,UGS.CommitteeV2.Doctype,03-Feb-20,04-Feb-20,03-Feb-20,Approve,BL,,,PHYS,,PHYSPHD,,,,wsnow,1,2
1824,86838948,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,IN,,,PHST,,PHLSTEXCMA,,,,UGS.IN.MAAdvDeg.PHST1,2,2
1825,86839162,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-20,03-Feb-20,03-Feb-20,Approve,IN,,,PHST,,PHLSTMA,,,,UGS.IN.MAAdvDeg.PHST1,2,2
1826,86839296,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,IN,,,,,ANTCBPHD,,Education,,phusmann,1,1
1827,86839296,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,IN,,,,,ANTCBPHD,,Education,,rgonyea,1,1
1828,86839597,UGS.Candidacy.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,CSCI,,CSCIPHD,,Individualized,,UGS.BL.Candidacy.CSCI1,1,1
1829,86840818,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,EDUC,,HPPEDPHD,,,,UGS.BL.PhDComm.EDUC1,1,1
1830,86840818,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,FYI,BL,,,EDUC,,HPPEDPHD,,,,UGS.PhDComm.UGS,1,1
1831,86840877,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,CHEM,,CHEMPHD,,Bioanalytical/Physical Chemistry,,clemmer,1,1
1832,86840877,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,CHEM,,CHEMPHD,,Bioanalytical/Physical Chemistry,,dragnea,1,1
1833,86840877,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,CHEM,,CHEMPHD,,Bioanalytical/Physical Chemistry,,mfj,1,1
1834,86840885,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,HIST,,HISTPHD,,,,UGS.BL.PhDComm.HIST1,1,1
1835,86840885,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,FYI,BL,,,HIST,,HISTPHD,,,,UGS.PhDComm.UGS,1,1
1836,86841227,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,MATH,,MATHPHD,,,,UGS.BL.PhDComm.MATH1,1,1
1837,86841227,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,FYI,BL,,,MATH,,MATHPHD,,,,UGS.PhDComm.UGS,1,1
1838,86841976,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,POLS,,POLSPHD,,,,UGS.PhDComm.UGS,1,1
1839,86841976,UGS-PhDCommencement.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,FYI,BL,,,POLS,,POLSPHD,,,,UGS.PhDComm.UGS,1,1
1840,86842743,UGS.ExceptionWaiver.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,African art,,,,,,,,UGS.BL.SECREC.FINA,1,1
1841,86843274,UGS.CommitteeChangeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,EDUCCEP,,LRNDEVPHD,,Inquiry Methodology ,,UGS.BL.Committee.EDUCCEP1,1,1
1842,86843337,UGS.Candidacy.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,IN,,,MNEU,,MNEURSPHD,,LIFSCGMIN,,lhulvers,1,1
1843,86843341,UGS.CommitteeV2.Doctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,IN,,,MNEU,,MNEURSPHD,,,,UGS.IN.Committee.MNEU1,1,1
1844,86844517,UGS-PhDDefense.ParentDoctype,04-Feb-20,04-Feb-20,04-Feb-20,Approve,BL,,,MUS,,MSTHRYPHD,,,,UGS.BL.PhDDefense.MUS1,1,1
