,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,prncpl_nm,grp_nm,qual_role_nm,fld_nm,fld_val
8505,86812210,UGS.CommitteeV2.Doctype,28-Jan-20,29-Jan-20,28-Jan-20,A,0,0,cirmsche,major2,BL-ENGPHD
8506,86812210,UGS.CommitteeV2.Doctype,28-Jan-20,29-Jan-20,28-Jan-20,A,0,0,cirmsche,minor1,
8507,86812210,UGS.CommitteeV2.Doctype,28-Jan-20,29-Jan-20,28-Jan-20,A,0,0,cirmsche,minor2,
8508,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,campus,BL
8509,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,department1,BL-SPH
8510,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,department2,Select
8511,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,major1,BL-KYHPPHD
8512,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,major2,
8513,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,concentration1,Exercise Physiology
8514,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,concentration2,
8515,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,minor1,BL-NTRSCIGMIN
8516,86813728,UGS.Candidacy.Doctype,28-Jan-20,04-Feb-20,28-Jan-20,A,0,0,afly,minor2,Select
8517,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,campus,BL
8518,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,department1,BL-EDUCELPS
8519,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,department2,Select
8520,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,major1,BL-HIEDPHD
8521,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,major2,Select
8522,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,minor1,History of Education
8523,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,ddanns,minor2,
8524,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,campus,BL
8525,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,department1,BL-EDUCELPS
8526,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,department2,Select
8527,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,major1,BL-HIEDPHD
8528,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,major2,Select
8529,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,minor1,History of Education
8530,86815544,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,0,andwalto,minor2,
8531,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,minor2,Select
8532,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,campusTitle,IU Bloomington
8533,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,campus,BL
8534,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,department1,BL-BIOL
8535,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,major1,BL-BIOTECMS
8536,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,concentration1,
8537,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,minor1,Select
8538,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,department2,Select
8539,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,major2,Select
8540,86815697,UGS.ExceptionWaiver.Doctype,28-Jan-20,28-Jan-20,28-Jan-20,A,0,UGS.BL.SECREC.BIOL,0,concentration2,
8541,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,campus,IN
8542,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,department1,IN-ECON
8543,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,department2,Select
8544,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,major1,IN-ECONPHD
8545,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,major2,Select
8546,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,minor1,Individualized/Applied Statistics
8547,86815733,UGS.CommitteeV2.Doctype,28-Jan-20,30-Jan-20,28-Jan-20,A,0,UGS.Committee.UGS.IN,0,minor2,
8548,86817744,UGS-PhDCommencement.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,0,kaestle,department1,BL-ANTH
8549,86817744,UGS-PhDCommencement.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,0,kaestle,department2,Select
8550,86817744,UGS-PhDCommencement.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,0,kaestle,major1,BL-ANTHPHD
8551,86817959,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.AADM1,0,campus,BL
8552,86817959,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.AADM1,0,department,BL-AADM
8553,86817959,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.AADM1,0,major,BL-ARTADMA
8554,86817959,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.AADM1,0,concentrationTrack,
8555,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,F,0,UGS.MAAdvDeg.BL.UGS,0,campus,BL
8556,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,F,0,UGS.MAAdvDeg.BL.UGS,0,department,BL-AST
8557,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,F,0,UGS.MAAdvDeg.BL.UGS,0,major,BL-ASTYMA
8558,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,F,0,UGS.MAAdvDeg.BL.UGS,0,concentrationTrack,
8559,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.BL.UGS,0,campus,BL
8560,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.BL.UGS,0,department,BL-AST
8561,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.BL.UGS,0,major,BL-ASTYMA
8562,86818615,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.BL.UGS,0,concentrationTrack,
8563,86819030,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,campus,BL
8564,86819030,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,department,BL-THTR
8565,86819030,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,major,BL-THTRMFA
8566,86819030,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,concentrationTrack,Lighting Design and Technology
8567,86820653,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,campus,BL
8568,86820653,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,department,BL-THTR
8569,86820653,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,major,BL-THTRMFA
8570,86820653,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.THTR1,0,concentrationTrack,Acting
8571,86821103,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,campus,IN
8572,86821103,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,department,IN-PHST
8573,86821103,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,major,IN-PHLSTMA
8574,86821103,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,29-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,concentrationTrack,
8575,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,campus,BL
8576,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,department1,BL-NELC
8577,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,department2,Select
8578,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,major1,BL-NELCPHD
8579,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,major2,Select
8580,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,minor1,Linguistics
8581,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,F,0,UGS.BL.Committee.NELC1,0,minor2,
8582,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,campus,BL
8583,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,department1,BL-NELC
8584,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,department2,Select
8585,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,major1,BL-NELCPHD
8586,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,major2,Select
8587,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,minor1,Linguistics
8588,86821250,UGS.CommitteeV2.Doctype,29-Jan-20,04-Feb-20,29-Jan-20,A,0,UGS.Committee.UGS.BL,0,minor2,
8589,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,campus,BL
8590,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,department1,BL-EDUCCEP
8591,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,department2,Select
8592,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,major1,BL-SCPSYPHD
8593,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,minor1,
8594,86821408,UGS.CommitteeV2.Doctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.Committee.EDUCCEP1,0,minor2,
8595,86821429,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.FINA.MFA1,0,campus,BL
8596,86821429,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.FINA.MFA1,0,department,BL-FINS
8597,86821429,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.FINA.MFA1,0,major,BL-FINASMFA
8598,86821429,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.FINA.MFA1,0,concentrationTrack,Metalsmithing and Jewelry Design
8599,86821523,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.JSTU1,0,campus,BL
8600,86821523,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.JSTU1,0,department,BL-JSTU
8601,86821523,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.JSTU1,0,major,BL-JSTUMA
8602,86821523,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.JSTU1,0,concentrationTrack,
8603,86821554,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,campus,BL
8604,86821554,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,department,BL-STAT
8605,86821554,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,major,BL-STATSCMS
8606,86821554,UGS-MAAdvancedDegree.ParentDoctype,29-Jan-20,29-Jan-20,29-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,concentrationTrack,
8607,86822834,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.INTL1,0,campus,BL
8608,86822834,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.INTL1,0,department,BL-INTL
8609,86822834,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.INTL1,0,major,BL-INTLSTMA
8610,86822834,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.INTL1,0,concentrationTrack,
8611,86822843,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department1,BL-EDUC
8612,86822843,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department2,Select
8613,86822843,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,major1,BL-COPSYPHD
8614,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,department1,BL-CHEM
8615,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,department2,Select
8616,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,major1,BL-CHEMPHD
8617,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,major2,Select
8618,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,minor1,Chemical Biology
8619,86822994,COLLGRAD.AdvisoryComChange.Doctype,30-Jan-20,31-Jan-20,30-Jan-20,A,0,COLLGRAD.AdvisoryCom.COLLGRAD,0,minor2,
8620,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,kbunch,0,0,department,BL-COGS
8621,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,kbunch,0,0,campus,BL
8622,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,F,sneggers,0,0,department,BL-COGS
8623,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,F,sneggers,0,0,campus,BL
8624,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,F,alwinfre,0,0,department,BL-COGS
8625,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,F,alwinfre,0,0,campus,BL
8626,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,oneillme,0,0,department,BL-COGS
8627,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,oneillme,0,0,campus,BL
8628,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,jruther,0,0,department,BL-COGS
8629,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,jruther,0,0,campus,BL
8630,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,nbrewers,0,0,department,BL-COGS
8631,86823065,UGS.AddRemoveUserRequest.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,nbrewers,0,0,campus,BL
8632,86824399,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department1,BL-EDUC
8633,86824399,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department2,Select
8634,86824399,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,major1,BL-INSYTPHD
8635,86824970,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.EALC1,0,campus,BL
8636,86824970,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.EALC1,0,department,BL-EALC
8637,86824970,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.EALC1,0,major,BL-EASTMA
8638,86824970,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.EALC1,0,concentrationTrack,
8639,86825159,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department1,BL-EDUC
8640,86825159,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,department2,Select
8641,86825159,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.EDUC1,0,major1,BL-HIEDPHD
8642,86825298,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,campus,BL
8643,86825298,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,department,BL-STAT
8644,86825298,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,major,BL-STATSCMS
8645,86825298,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.MAAdvDeg.STAT1,0,concentrationTrack,
8646,86825456,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,04-Feb-20,30-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,campus,IN
8647,86825456,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,04-Feb-20,30-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,department,IN-PHST
8648,86825456,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,04-Feb-20,30-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,major,IN-PHLSTMA
8649,86825456,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-20,04-Feb-20,30-Jan-20,A,0,UGS.MAAdvDeg.INFinal.UGS,0,concentrationTrack,
8650,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,campus,BL
8651,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,department1,BL-EDUCELPS
8652,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,department2,Select
8653,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,major1,BL-HIEDPHD
8654,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,minor1,History of Education
8655,86825879,UGS.CommitteeChangeV2.Doctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.Committee.EDUCELPS1,0,minor2,
8656,86826017,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department1,BL-CSCI
8657,86826017,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department2,Select
8658,86826017,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,major1,BL-CSCIPHD
8659,86826026,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department1,BL-CSCI
8660,86826026,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department2,Select
8661,86826026,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,major1,BL-CSCIPHD
8662,86826057,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.INFO1,0,department1,BL-INFO
8663,86826057,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.INFO1,0,department2,BL-COGS
8664,86826057,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.INFO1,0,major1,BL-INFOPHD
8665,86826057,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.INFO1,0,major2,BL-COGSPHD
8666,86826237,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department1,BL-CSCI
8667,86826237,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,department2,Select
8668,86826237,UGS-PhDCommencement.ParentDoctype,30-Jan-20,30-Jan-20,30-Jan-20,A,0,UGS.BL.PhDComm.CSCI1,0,major1,BL-CSCIPHD
8669,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,campus,BL
8670,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,department1,BL-MATH
8671,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,major1,BL-MATHPHD
8672,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,minor1,Select
8673,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,department2,Select
8674,86826546,UGS.ExceptionWaiver.Doctype,31-Jan-20,04-Feb-20,31-Jan-20,A,0,0,mmandell,major2,Select
